CategoryID,CategoryName,Description,CustomerID,CompanyName,ContactName,ContactTitle,Address,City,Region,PostalCode,Country,Phone,Fax,EmployeeID,LastName,FirstName,Title,TitleOfCourtesy,BirthDate,HireDate,Address2,City3,Region4,PostalCode5,Country6,HomePhone,Extension,Notes,ReportsTo,OrderID,ProductID,UnitPrice,Quantity,Discount,OrderID7,CustomerID8,EmployeeID9,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,ProductID10,ProductName,SupplierID,CategoryID11,QuantityPerUnit,UnitPrice12,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,ShipperID,CompanyName13,Phone14,SupplierID15,CompanyName16,ContactName17,ContactTitle18,Address19,City20,Region21,PostalCode22,Country23,Phone24,Fax25,HomePage,Value
2,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,(21) 555-0091,(21) 555-8765,1,Davolio,Nancy,Sales Representative,Ms.,12/8/1948 0:00,5/1/1992 0:00,"507 - 20th Ave. E.
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,10690,77,13,30,0.25,10690,HANAR,1,11/2/1995 0:00,11/30/1995 0:00,11/3/1995 0:00,1,15.8,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,77,Original Frankfurter grüne Soße,12,2,12 boxes,13,32,0,15,0,1,Speedy Express,(503) 555-9831,12,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,390
3,Confections,"Desserts, candies, and sweet breads",AROUT,Around the Horn,Thomas Hardy,Sales Representative,120 Hanover Sq.,London,,WA1 1DP,UK,(171) 555-7788,(171) 555-6750,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10920,50,16.25,24,0,10920,AROUT,4,4/2/1996 0:00,4/30/1996 0:00,4/8/1996 0:00,2,29.61,Around the Horn,"Brook Farm
Stratford St. Mary",Colchester,Essex,CO7 6JX,UK,50,Valkoinen suklaa,23,3,12 - 100 g bars,16.25,65,0,30,0,2,United Package,(503) 555-3199,23,Karkki Oy,Anne Heikkonen,Product Manager,Valtakatu 12,Lappeenranta,,53120,Finland,(953) 10956,,,390
5,Grains/Cereals,"Breads, crackers, pasta, and cereal",AROUT,Around the Horn,Thomas Hardy,Sales Representative,120 Hanover Sq.,London,,WA1 1DP,UK,(171) 555-7788,(171) 555-6750,6,Suyama,Michael,Sales Representative,Mr.,7/2/1963 0:00,10/17/1993 0:00,"Coventry House
Miner Rd.",London,,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,10355,57,15.6,25,0,10355,AROUT,6,12/16/1994 0:00,1/13/1995 0:00,12/21/1994 0:00,1,41.95,Around the Horn,"Brook Farm
Stratford St. Mary",Colchester,Essex,CO7 6JX,UK,57,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0,1,Speedy Express,(503) 555-9831,26,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator,"Via dei Gelsomini, 153",Salerno,,84100,Italy,(089) 6547665,(089) 6547667,,390
4,Dairy Products,Cheeses,HANAR,Hanari Carnes,Mario Pontes,Accounting Manager,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,(21) 555-0091,(21) 555-8765,8,Callahan,Laura,Inside Sales Coordinator,Ms.,1/9/1958 0:00,3/5/1994 0:00,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,10770,11,21,15,0.25,10770,HANAR,8,1/9/1996 0:00,2/6/1996 0:00,1/17/1996 0:00,3,5.32,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil,11,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,3,Federal Shipping,(503) 555-9931,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra ,Export Administrator,Calle del Rosal 4,Oviedo,Asturias,33007,Spain,(98) 598 76 54,,,315
5,Grains/Cereals,"Breads, crackers, pasta, and cereal",PICCO,Piccolo und mehr,Georg Pipps,Sales Manager,Geislweg 14,Salzburg,,5020,Austria,6562-9722,6562-9723,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10597,57,19.5,20,0,10597,PICCO,7,8/11/1995 0:00,9/8/1995 0:00,8/18/1995 0:00,3,35.12,Piccolo und mehr,Geislweg 14,Salzburg,,5020,Austria,57,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0,3,Federal Shipping,(503) 555-9931,26,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator,"Via dei Gelsomini, 153",Salerno,,84100,Italy,(089) 6547665,(089) 6547667,,390
5,Grains/Cereals,"Breads, crackers, pasta, and cereal",RANCH,Rancho grande,Sergio Gutiérrez,Sales Representative,Av. del Libertador 900,Buenos Aires,,1010,Argentina,(1) 123-5555,(1) 123-5556,1,Davolio,Nancy,Sales Representative,Ms.,12/8/1948 0:00,5/1/1992 0:00,"507 - 20th Ave. E.
Apt. 2A",Seattle,WA,98122,USA,(206) 555-9857,5467,"Education includes a BA in psychology from Colorado State University in 1970.  She also completed ""The Art of the Cold Call.""  Nancy is a member of Toastmasters International.",2,10916,57,19.5,20,0,10916,RANCH,1,3/29/1996 0:00,4/26/1996 0:00,4/8/1996 0:00,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,,1010,Argentina,57,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0,2,United Package,(503) 555-3199,26,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator,"Via dei Gelsomini, 153",Salerno,,84100,Italy,(089) 6547665,(089) 6547667,,390
4,Dairy Products,Cheeses,LILAS,LILA-Supermercado,Carlos González,Accounting Manager,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,(9) 331-6954,(9) 331-7256,5,Buchanan,Steven,Sales Manager,Mr.,3/4/1955 0:00,10/17/1993 0:00,14 Garrett Hill,London,,SW1 8JR,UK,(71) 555-4848,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,10823,11,21,20,0.100000001,10823,LILAS,5,2/9/1996 0:00,3/8/1996 0:00,2/13/1996 0:00,2,163.97,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,11,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,2,United Package,(503) 555-3199,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra ,Export Administrator,Calle del Rosal 4,Oviedo,Asturias,33007,Spain,(98) 598 76 54,,,420
5,Grains/Cereals,"Breads, crackers, pasta, and cereal",HILAA,HILARIÓN-Abastos,Carlos Hernández,Sales Representative,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,(5) 555-1340,(5) 555-1948,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,11055,57,19.5,20,0,11055,HILAA,7,5/28/1996 0:00,6/25/1996 0:00,6/4/1996 0:00,2,120.92,HILARIÓN-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,57,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0,2,United Package,(503) 555-3199,26,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator,"Via dei Gelsomini, 153",Salerno,,84100,Italy,(089) 6547665,(089) 6547667,,390
4,Dairy Products,Cheeses,LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,Magazinweg 7,Frankfurt a.M. ,,60528,Germany,069-0245984,069-0245874,8,Callahan,Laura,Inside Sales Coordinator,Ms.,1/9/1958 0:00,3/5/1994 0:00,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,10862,11,21,25,0,10862,LEHMS,8,3/1/1996 0:00,4/12/1996 0:00,3/4/1996 0:00,2,53.23,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M. ,,60528,Germany,11,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,2,United Package,(503) 555-3199,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra ,Export Administrator,Calle del Rosal 4,Oviedo,Asturias,33007,Spain,(98) 598 76 54,,,525
4,Dairy Products,Cheeses,SEVES,Seven Seas Imports,Hari Kumar,Sales Manager,90 Wadhurst Rd.,London,,OX15 4NB,UK,(171) 555-1717,(171) 555-5646,5,Buchanan,Steven,Sales Manager,Mr.,3/4/1955 0:00,10/17/1993 0:00,14 Garrett Hill,London,,SW1 8JR,UK,(71) 555-4848,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,10869,11,21,10,0,10869,SEVES,5,3/6/1996 0:00,4/3/1996 0:00,3/11/1996 0:00,1,143.28,Seven Seas Imports,90 Wadhurst Rd.,London,,OX15 4NB,UK,11,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,1,Speedy Express,(503) 555-9831,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra ,Export Administrator,Calle del Rosal 4,Oviedo,Asturias,33007,Spain,(98) 598 76 54,,,210
8,Seafood,Seaweed and fish,ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,3,Leverling,Janet,Sales Representative,Ms.,8/30/1963 0:00,4/1/1992 0:00,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,10854,13,6,65,0.150000006,10854,ERNSH,3,2/27/1996 0:00,3/26/1996 0:00,3/7/1996 0:00,2,100.22,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,13,Konbu,6,8,2 kg box,6,24,0,5,0,2,United Package,(503) 555-3199,6,Mayumi's,Mayumi Ohno,Marketing Representative,"92 Setsuko
Chuo-ku",Osaka,,545,Japan,(06) 431-7877,,Mayumi's (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/mayumi.htm#,390
4,Dairy Products,Cheeses,HUNGO,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,,Ireland,2967 542,2967 3333,2,Fuller,Andrew,"Vice President, Sales",Dr.,2/19/1952 0:00,8/14/1992 0:00,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,10912,11,21,40,0.25,10912,HUNGO,2,3/28/1996 0:00,4/25/1996 0:00,4/17/1996 0:00,2,580.91,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,11,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,2,United Package,(503) 555-3199,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra ,Export Administrator,Calle del Rosal 4,Oviedo,Asturias,33007,Spain,(98) 598 76 54,,,840
3,Confections,"Desserts, candies, and sweet breads",RATTC,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,2817 Milton Dr.,Albuquerque,NM,87110,USA,(505) 555-5939,(505) 555-3620,6,Suyama,Michael,Sales Representative,Mr.,7/2/1963 0:00,10/17/1993 0:00,"Coventry House
Miner Rd.",London,,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics, 1983) and the University of California at Los Angeles (MBA, marketing, 1986).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,10272,20,64.8,6,0,10272,RATTC,6,9/2/1994 0:00,9/30/1994 0:00,9/6/1994 0:00,2,98.03,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81,40,0,0,0,2,United Package,(503) 555-3199,8,"Specialty Biscuits, Ltd.",Peter Wilson,Sales Representative,29 King's Way,Manchester,,M14 GSD,UK,(161) 555-4448,,,388.8
8,Seafood,Seaweed and fish,EASTC,Eastern Connection,Ann Devon,Sales Agent,35 King George,London,,WX3 6FW,UK,(171) 555-0297,(171) 555-3373,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10532,30,25.89,15,0,10532,EASTC,7,6/9/1995 0:00,7/7/1995 0:00,6/12/1995 0:00,3,74.46,Eastern Connection,35 King George,London,,WX3 6FW,UK,30,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0,3,Federal Shipping,(503) 555-9931,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Frahmredder 112a,Cuxhaven,,27478,Germany,(04721) 8713,(04721) 8714,,388.35
4,Dairy Products,Cheeses,OCEAN,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,"Ing. Gustavo Moncada 8585
Piso 20-A",Buenos Aires,,1010,Argentina,(1) 135-5333,(1) 135-5535,8,Callahan,Laura,Inside Sales Coordinator,Ms.,1/9/1958 0:00,3/5/1994 0:00,4726 - 11th Ave. N.E.,Seattle,WA,98105,USA,(206) 555-1189,2344,Laura received a BA in psychology from the University of Washington.  She has also completed a course in business French.  She reads and writes French.,2,10986,11,21,30,0,10986,OCEAN,8,4/29/1996 0:00,5/27/1996 0:00,5/21/1996 0:00,2,217.86,Océano Atlántico Ltda.,"Ing. Gustavo Moncada 8585
Piso 20-A",Buenos Aires,,1010,Argentina,11,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,2,United Package,(503) 555-3199,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra ,Export Administrator,Calle del Rosal 4,Oviedo,Asturias,33007,Spain,(98) 598 76 54,,,630
4,Dairy Products,Cheeses,QUEDE,Que Delícia,Bernardo Batista,Accounting Manager,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,(21) 555-4252,(21) 555-4545,2,Fuller,Andrew,"Vice President, Sales",Dr.,2/19/1952 0:00,8/14/1992 0:00,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,10989,11,21,15,0,10989,QUEDE,2,4/30/1996 0:00,5/28/1996 0:00,5/2/1996 0:00,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,11,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,1,Speedy Express,(503) 555-9831,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra ,Export Administrator,Calle del Rosal 4,Oviedo,Asturias,33007,Spain,(98) 598 76 54,,,315
4,Dairy Products,Cheeses,SPECD,Spécialités du monde,Dominique Perrier,Marketing Manager,"25, rue Lauriston",Paris,,75016,France,(1) 47.55.60.10,(1) 47.55.60.20,5,Buchanan,Steven,Sales Manager,Mr.,3/4/1955 0:00,10/17/1993 0:00,14 Garrett Hill,London,,SW1 8JR,UK,(71) 555-4848,3453,"Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree in 1976.  Upon joining the company as a sales representative in 1992, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London.  He was promoted to sales manager in March 1993.  Mr. Buchanan has completed the courses ""Successful Telemarketing"" and ""International Sales Management.""  He is fluent in French.",2,11043,11,21,10,0,11043,SPECD,5,5/22/1996 0:00,6/19/1996 0:00,5/29/1996 0:00,2,8.8,Spécialités du monde,"25, rue Lauriston",Paris,,75016,France,11,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,2,United Package,(503) 555-3199,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra ,Export Administrator,Calle del Rosal 4,Oviedo,Asturias,33007,Spain,(98) 598 76 54,,,210
4,Dairy Products,Cheeses,PERIC,Pericles Comidas clásicas,Guillermo Fernández,Sales Representative,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,(5) 552-3745,(5) 545-3745,2,Fuller,Andrew,"Vice President, Sales",Dr.,2/19/1952 0:00,8/14/1992 0:00,908 W. Capital Way,Tacoma,WA,98401,USA,(206) 555-9482,3457,"Andrew received his BTS commercial in 1974 and a Ph.D. in international marketing from the University of Dallas in 1981.  He is fluent in French and Italian and reads German.  He joined the company as a sales representative, was promoted to sales manager in January 1992 and to vice president of sales in March 1993.  Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.",,11073,11,21,10,0,11073,PERIC,2,6/4/1996 0:00,7/2/1996 0:00,,2,24.95,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico,11,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,2,United Package,(503) 555-3199,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra ,Export Administrator,Calle del Rosal 4,Oviedo,Asturias,33007,Spain,(98) 598 76 54,,,210
8,Seafood,Seaweed and fish,QUEEN,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",São Paulo,SP,05487-020,Brazil,(11) 555-1189,,4,Peacock,Margaret,Sales Representative,Mrs.,9/19/1937 0:00,5/3/1993 0:00,4110 Old Redmond Rd.,Redmond,WA,98052,USA,(206) 555-8122,5176,Margaret holds a BA in English literature from Concordia College (1958) and an MA from the American Institute of Culinary Arts (1966).  She was assigned to the London office temporarily from July through November 1992.,2,10728,30,25.89,15,0,10728,QUEEN,4,12/5/1995 0:00,1/2/1996 0:00,12/12/1995 0:00,2,58.33,Queen Cozinha,"Alameda dos Canàrios, 891",São Paulo,SP,05487-020,Brazil,30,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0,2,United Package,(503) 555-3199,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Frahmredder 112a,Cuxhaven,,27478,Germany,(04721) 8713,(04721) 8714,,388.35
8,Seafood,Seaweed and fish,LEHMS,Lehmanns Marktstand,Renate Messner,Sales Representative,Magazinweg 7,Frankfurt a.M. ,,60528,Germany,069-0245984,069-0245874,7,King,Robert,Sales Representative,Mr.,5/29/1960 0:00,1/2/1994 0:00,"Edgeham Hollow
Winchester Way",London,,RG1 9SP,UK,(71) 555-5598,465,"Robert King served in the Peace Corps and traveled extensively before completing his degree in English at the University of Michigan in 1992, the year he joined the company.  After completing a course entitled ""Selling in Europe,"" he was transferred to the London office in March 1993.",5,10891,30,25.89,15,0.050000001,10891,LEHMS,7,3/19/1996 0:00,4/16/1996 0:00,3/21/1996 0:00,2,20.37,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M. ,,60528,Germany,30,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0,2,United Package,(503) 555-3199,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets,Frahmredder 112a,Cuxhaven,,27478,Germany,(04721) 8713,(04721) 8714,,388.35
1,Beverages,"Soft drinks, coffees, teas, beers, and ales",ERNSH,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,3,Leverling,Janet,Sales Representative,Ms.,8/30/1963 0:00,4/1/1992 0:00,722 Moss Bay Blvd.,Kirkland,WA,98033,USA,(206) 555-3412,3355,Janet has a BS degree in chemistry from Boston College (1984).  She has also completed a certificate program in food retailing management.  Janet was hired as a sales associate in 1991 and promoted to sales representative in February 1992.,2,10514,75,7.75,50,0,10514,ERNSH,3,5/23/1995 0:00,6/20/1995 0:00,6/16/1995 0:00,2,789.95,Ernst Handel,Kirchgasse 6,Graz,,8010,Austria,75,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,2,United Package,(503) 555-3199,12,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.,Bogenallee 51,Frankfurt,,60439,Germany,(069) 992755,,Plutzer (on the World Wide Web)#http://www.microsoft.com/accessdev/sampleapps/plutzer.htm#,387.5
